customer_id,customer_name,gender,age,city,state,signup_date,customer_segment
37063,Vivaan Sharma,Male,33,Kolkata,Manipur,2024-07-21,Consumer
37064,Kabir Roy,Male,55,Hyderabad,Telangana,2022-06-18,Small Business
37065,Priya Gupta,Female,66,Delhi,Telangana,2025-11-10,Small Business
37066,Aditya Smith,Female,57,Imphal,Rajasthan,2022-06-07,Consumer
37067,Ananya Taylor,Female,30,Bengaluru,Telangana,2023-03-21,Consumer
37068,Isha Smith,Male,18,Chennai,Maharashtra,2025-01-03,Small Business
37069,Isha Kumar,Female,42,Guwahati,Tamil Nadu,2023-06-11,Small Business
37070,Meera Singh,Female,39,Bengaluru,Karnataka,2025-02-06,Consumer
37071,Neha Smith,Male,58,Hyderabad,Manipur,2022-07-24,Small Business
37072,Isha Kumar,Male,25,Jaipur,Tamil Nadu,2022-02-12,Consumer
37073,Neha Brown,Female,59,Pune,Manipur,2022-03-12,Small Business
37074,Aarav Taylor,Female,25,Chennai,West Bengal,2024-05-04,Consumer
37075,Aditya Gupta,Female,44,Imphal,Karnataka,2025-06-16,Consumer
37076,Aditi Patel,Male,23,Delhi,Telangana,2024-08-29,Small Business
37077,Kavya Wilson,Female,36,Chennai,Rajasthan,2024-05-22,Consumer
37078,Ananya Taylor,Male,25,Bengaluru,Manipur,2025-09-30,Consumer
37079,Aarav Gupta,Male,20,Delhi,Assam,2025-07-03,Consumer
37080,Meera Sharma,Male,31,Jaipur,Rajasthan,2023-12-02,Consumer
37081,Ananya Sharma,Female,18,Chennai,Delhi,2022-03-11,Corporate
37082,Priya Roy,Female,63,Kolkata,Telangana,2023-08-31,Consumer
37083,Vikram Sharma,Male,68,Jaipur,Delhi,2022-03-31,Premium
37084,Aditya Roy,Female,25,Imphal,Manipur,2023-01-01,Consumer
37085,Isha Kumar,Male,46,Mumbai,Karnataka,2022-12-15,Consumer
37086,Meera Das,Male,55,Mumbai,Tamil Nadu,2025-12-22,Premium
37087,Aarav Wilson,Female,65,Hyderabad,Rajasthan,2022-06-14,Consumer
37088,Sara Das,Other,31,Delhi,Tamil Nadu,2024-11-30,Consumer
37089,Kabir Smith,Male,46,Jaipur,Maharashtra,2022-09-27,Consumer
37090,Meera Mehta,Male,42,Pune,Maharashtra,2023-06-04,Consumer
37091,Vikram Kumar,Male,63,Mumbai,Tamil Nadu,2025-11-23,Small Business
37092,Vivaan Sharma,Male,48,Bengaluru,West Bengal,2023-01-21,Consumer
37093,Meera Kumar,Male,63,Chennai,Assam,2022-03-03,Premium
37094,Meera Singh,Female,47,Pune,Tamil Nadu,2022-06-27,Consumer
37095,Sara Wilson,Male,32,Jaipur,Karnataka,2022-10-05,Premium
37096,Aarav Wilson,Male,25,Mumbai,Tamil Nadu,2023-03-01,Consumer
37097,Isha Smith,Male,46,Mumbai,Karnataka,2024-04-29,Corporate
37098,Aditya Das,Female,49,Mumbai,Assam,2024-08-01,Consumer
37099,Vivaan Gupta,Other,19,Kolkata,Manipur,2024-05-05,Corporate
37100,Aarav Kumar,Male,39,Kolkata,Rajasthan,2024-02-19,Small Business
37101,Neha Taylor,Other,37,Kolkata,Delhi,2022-03-24,Consumer
37102,Sara Taylor,Male,52,Kolkata,West Bengal,2024-03-23,Consumer
37103,Kabir Roy,Male,40,Mumbai,Rajasthan,2022-05-07,Corporate
37104,Vivaan Kumar,Female,49,Hyderabad,Karnataka,2024-11-23,Consumer
37105,Aarav Smith,Female,36,Hyderabad,Manipur,2023-05-20,Consumer
37106,Isha Kumar,Female,22,Guwahati,Delhi,2024-07-24,Small Business
37107,Aarav Patel,Female,52,Hyderabad,Rajasthan,2025-05-16,Corporate
37108,Ananya Brown,Female,52,Imphal,Maharashtra,2022-06-04,Consumer
37109,Isha Wilson,Female,53,Jaipur,Maharashtra,2022-10-05,Corporate
37110,Neha Kumar,Male,18,Imphal,Telangana,2025-01-29,Corporate
37111,Kavya Patel,Male,35,Chennai,Tamil Nadu,2024-02-04,Premium
37112,Rohan Gupta,Female,26,Guwahati,Tamil Nadu,2025-10-20,Consumer
37113,Rahul Mehta,Female,30,Guwahati,Manipur,2023-04-28,Consumer
37114,Vivaan Patel,Male,60,Pune,Tamil Nadu,2023-07-25,Consumer
37115,Arjun Kumar,Male,30,Kolkata,Tamil Nadu,2023-10-28,Consumer
37116,Kavya Gupta,Female,55,Chennai,Maharashtra,2023-12-13,Small Business
37117,Isha Patel,Female,68,Pune,Assam,2023-02-18,Small Business
37118,Sara Roy,Male,26,Pune,Telangana,2023-02-05,Small Business
37119,Vivaan Taylor,Female,47,Delhi,Maharashtra,2022-08-04,Consumer
37120,Vivaan Wilson,Male,55,Mumbai,West Bengal,2023-05-10,Consumer
37121,Neha Sharma,Female,24,Hyderabad,Manipur,2022-10-27,Consumer
37122,Rahul Roy,Female,34,Guwahati,Telangana,2025-04-15,Consumer
37123,Kavya Gupta,Male,28,Pune,Telangana,2022-11-03,Small Business
37124,Kavya Patel,Female,42,Chennai,Assam,2023-03-19,Corporate
37125,Rahul Smith,Female,44,Kolkata,Assam,2025-12-13,Small Business
37126,Arjun Kumar,Male,61,Chennai,Maharashtra,2023-08-15,Corporate
37127,Aditi Wilson,Female,21,Guwahati,Maharashtra,2022-05-19,Small Business
37128,Ananya Das,Male,33,Bengaluru,Delhi,2022-10-30,Consumer
37129,Isha Mehta,Female,31,Chennai,Manipur,2023-08-22,Premium
37130,Meera Brown,Male,32,Kolkata,Assam,2023-06-09,Consumer
37131,Vikram Taylor,Male,25,Bengaluru,Telangana,2022-07-05,Consumer
37132,Kavya Taylor,Female,30,Guwahati,West Bengal,2025-11-07,Small Business
37133,Rohan Das,Female,22,Chennai,Delhi,2023-11-10,Consumer
37134,Vivaan Taylor,Female,21,Pune,Delhi,2023-06-30,Consumer
37135,Rahul Smith,Female,65,Guwahati,Assam,2022-09-18,Corporate
37136,Neha Sharma,Female,20,Delhi,Delhi,2022-09-03,Premium
37137,Rohan Taylor,Female,30,Kolkata,Rajasthan,2022-09-29,Corporate
37138,Vivaan Brown,Female,34,Bengaluru,Maharashtra,2022-07-04,Consumer
37139,Arjun Das,Female,29,Pune,Rajasthan,2022-06-11,Small Business
37140,Sara Sharma,Male,23,Kolkata,Karnataka,2024-03-19,Small Business
37141,Arjun Gupta,Male,40,Imphal,Assam,2025-12-19,Consumer
37142,Aarav Brown,Male,26,Jaipur,Delhi,2025-03-23,Consumer
37143,Meera Mehta,Female,25,Hyderabad,Manipur,2023-08-18,Corporate
37144,Aditya Kumar,Male,27,Pune,Telangana,2024-06-03,Consumer
37145,Aditya Singh,Male,21,Kolkata,Delhi,2023-09-18,Premium
37146,Priya Kumar,Female,35,Chennai,Manipur,2023-05-27,Consumer
37147,Aarav Sharma,Male,59,Imphal,Manipur,2023-04-30,Premium
37148,Rohan Mehta,Male,20,Pune,Manipur,2022-12-24,Consumer
37149,Isha Das,Male,60,Delhi,Delhi,2023-02-05,Consumer
37150,Aditi Singh,Male,69,Delhi,Manipur,2025-03-24,Consumer
37151,Aarav Mehta,Female,48,Imphal,Telangana,2024-02-02,Corporate
37152,Rohan Das,Male,48,Kolkata,West Bengal,2025-04-13,Corporate
37153,Meera Wilson,Male,20,Chennai,Maharashtra,2023-07-01,Consumer
37154,Vivaan Sharma,Female,39,Jaipur,Assam,2023-05-27,Corporate
37155,Priya Brown,Male,30,Chennai,Telangana,2022-11-01,Consumer
37156,Neha Patel,Female,48,Guwahati,Telangana,2025-12-06,Consumer
37157,Priya Patel,Male,36,Pune,Telangana,2023-06-24,Small Business
37158,Ananya Das,Male,53,Mumbai,Manipur,2023-11-24,Premium
37159,Neha Das,Male,26,Bengaluru,Karnataka,2024-02-28,Corporate
37160,Vivaan Brown,Male,27,Jaipur,Rajasthan,2023-05-08,Corporate
37161,Priya Mehta,Female,37,Chennai,Rajasthan,2025-06-09,Consumer
37162,Sara Smith,Male,59,Pune,Manipur,2023-08-13,Premium
37163,Kavya Smith,Male,49,Delhi,Rajasthan,2023-10-31,Premium
37164,Rahul Wilson,Female,55,Mumbai,Delhi,2024-08-27,Consumer
37165,Neha Mehta,Female,26,Kolkata,Tamil Nadu,2024-12-22,Corporate
37166,Meera Roy,Male,26,Bengaluru,Karnataka,2022-05-06,Consumer
37167,Rohan Taylor,Female,64,Guwahati,Maharashtra,2025-02-22,Small Business
37168,Arjun Wilson,Male,47,Kolkata,Assam,2025-09-24,Corporate
37169,Sara Smith,Female,45,Bengaluru,Rajasthan,2022-09-09,Consumer
37170,Sara Gupta,Female,47,Guwahati,West Bengal,2023-07-04,Consumer
37171,Neha Das,Female,50,Pune,Telangana,2023-07-18,Consumer
37172,Aditya Kumar,Male,40,Jaipur,Karnataka,2024-02-21,Premium
37173,Meera Smith,Female,63,Bengaluru,Delhi,2024-02-27,Consumer
37174,Aarav Wilson,Female,28,Imphal,Maharashtra,2023-03-13,Small Business
37175,Ananya Smith,Other,62,Guwahati,Karnataka,2025-02-01,Small Business
37176,Ananya Kumar,Male,29,Jaipur,Telangana,2023-07-04,Small Business
37177,Ananya Brown,Female,23,Pune,Manipur,2025-04-16,Small Business
37178,Rohan Smith,Female,41,Mumbai,Tamil Nadu,2023-02-02,Consumer
37179,Kavya Patel,Female,21,Delhi,Karnataka,2025-10-29,Consumer
37180,Meera Kumar,Female,43,Imphal,Assam,2025-11-18,Consumer
37181,Meera Das,Female,36,Jaipur,Tamil Nadu,2022-07-23,Consumer
37182,Kavya Smith,Female,33,Hyderabad,Assam,2022-09-20,Corporate
37183,Vikram Gupta,Male,47,Guwahati,Maharashtra,2025-11-10,Consumer
37184,Ananya Singh,Male,68,Bengaluru,Tamil Nadu,2023-12-21,Premium
37185,Ananya Singh,Male,19,Kolkata,Rajasthan,2022-06-16,Consumer
37186,Isha Singh,Female,66,Kolkata,Tamil Nadu,2024-01-08,Consumer
37187,Meera Mehta,Male,55,Hyderabad,Rajasthan,2025-07-27,Consumer
37188,Kavya Sharma,Male,33,Pune,Maharashtra,2025-09-27,Premium
37189,Isha Patel,Male,56,Mumbai,Assam,2024-09-15,Consumer
37190,Aarav Brown,Female,34,Delhi,Karnataka,2022-01-09,Corporate
37191,Aditi Sharma,Female,24,Hyderabad,Telangana,2023-07-23,Consumer
37192,Kabir Taylor,Female,35,Hyderabad,Tamil Nadu,2024-12-24,Consumer
37193,Vivaan Patel,Female,69,Hyderabad,West Bengal,2024-08-14,Small Business
37194,Vivaan Roy,Female,24,Jaipur,Rajasthan,2025-08-16,Premium
37195,Aditya Gupta,Male,26,Pune,Delhi,2025-08-03,Premium
37196,Aditi Patel,Female,47,Pune,Tamil Nadu,2025-06-19,Corporate
37197,Arjun Brown,Other,21,Delhi,Assam,2023-11-29,Consumer
37198,Rohan Brown,Male,68,Mumbai,Karnataka,2022-09-26,Consumer
37199,Vivaan Singh,Male,67,Kolkata,Maharashtra,2023-05-25,Small Business
37200,Priya Taylor,Female,60,Imphal,Maharashtra,2022-06-10,Corporate
37201,Vikram Gupta,Male,55,Jaipur,West Bengal,2025-11-29,Consumer
37202,Kavya Das,Male,35,Pune,Telangana,2022-07-18,Small Business
37203,Vikram Wilson,Female,54,Jaipur,Tamil Nadu,2023-01-06,Premium
37204,Arjun Smith,Female,19,Mumbai,Delhi,2022-09-28,Premium
37205,Kavya Kumar,Female,56,Pune,Tamil Nadu,2024-08-11,Consumer
37206,Arjun Gupta,Female,39,Delhi,Rajasthan,2022-12-20,Premium
37207,Kabir Taylor,Female,67,Delhi,West Bengal,2023-09-10,Small Business
37208,Rohan Patel,Male,49,Jaipur,Manipur,2022-01-04,Small Business
37209,Priya Wilson,Male,29,Imphal,Manipur,2025-01-23,Premium
37210,Meera Roy,Female,21,Pune,Rajasthan,2023-04-09,Premium
37211,Arjun Gupta,Male,65,Chennai,Maharashtra,2025-06-14,Consumer
37212,Priya Das,Female,54,Bengaluru,Manipur,2025-08-21,Corporate
37213,Kabir Patel,Male,25,Delhi,Karnataka,2024-02-12,Consumer
37214,Priya Brown,Male,57,Hyderabad,Karnataka,2025-04-09,Consumer
37215,Kabir Taylor,Female,47,Jaipur,Assam,2025-05-27,Consumer
37216,Aarav Das,Other,50,Guwahati,Tamil Nadu,2022-06-13,Consumer
37217,Rahul Gupta,Female,55,Jaipur,Manipur,2023-03-25,Consumer
37218,Ananya Gupta,Male,39,Hyderabad,Karnataka,2025-01-19,Consumer
37219,Sara Singh,Male,59,Pune,Delhi,2024-04-04,Premium
37220,Ananya Roy,Male,28,Bengaluru,Karnataka,2025-09-21,Consumer
37221,Meera Brown,Female,42,Pune,Karnataka,2022-04-27,Consumer
37222,Isha Singh,Female,23,Delhi,West Bengal,2022-03-04,Consumer
37223,Aditi Gupta,Male,35,Bengaluru,Maharashtra,2023-08-09,Small Business
37224,Rahul Wilson,Female,53,Bengaluru,Rajasthan,2023-03-13,Small Business
37225,Aditi Kumar,Female,59,Delhi,Maharashtra,2022-06-06,Small Business
37226,Aarav Mehta,Male,27,Guwahati,Maharashtra,2022-09-07,Small Business
37227,Aditya Patel,Female,24,Jaipur,Tamil Nadu,2024-04-17,Corporate
37228,Vivaan Roy,Male,53,Hyderabad,Tamil Nadu,2023-11-30,Corporate
37229,Aditya Kumar,Male,29,Kolkata,Manipur,2025-12-21,Corporate
37230,Neha Singh,Female,33,Pune,Telangana,2025-12-06,Small Business
37231,Vivaan Brown,Female,61,Hyderabad,Maharashtra,2024-05-20,Consumer
37232,Vivaan Wilson,Female,47,Delhi,Telangana,2023-11-12,Corporate
37233,Vikram Brown,Female,32,Mumbai,Karnataka,2025-04-25,Small Business
37234,Rahul Wilson,Female,26,Delhi,Rajasthan,2023-08-28,Consumer
37235,Rahul Roy,Female,52,Kolkata,Manipur,2022-07-13,Corporate
37236,Meera Brown,Female,61,Jaipur,West Bengal,2024-10-27,Small Business
37237,Vivaan Patel,Female,60,Guwahati,Maharashtra,2022-02-19,Consumer
37238,Neha Patel,Male,67,Hyderabad,Manipur,2022-02-25,Consumer
37239,Rahul Kumar,Male,48,Pune,Delhi,2025-10-06,Consumer
37240,Kavya Sharma,Female,43,Chennai,Delhi,2025-03-28,Consumer
37241,Sara Singh,Male,45,Chennai,Karnataka,2023-07-11,Small Business
37242,Kabir Sharma,Male,25,Mumbai,Karnataka,2025-07-06,Consumer
37243,Aditi Wilson,Male,46,Kolkata,Delhi,2023-10-24,Consumer
37244,Arjun Sharma,Female,41,Pune,Rajasthan,2022-04-15,Small Business
37245,Isha Patel,Other,25,Hyderabad,Karnataka,2023-09-03,Small Business
37246,Aditya Das,Male,67,Bengaluru,Delhi,2022-08-05,Corporate
37247,Ananya Gupta,Female,58,Mumbai,West Bengal,2023-02-14,Consumer
37248,Isha Brown,Female,49,Hyderabad,Assam,2024-02-23,Consumer
37249,Rohan Mehta,Male,31,Imphal,Delhi,2024-03-17,Corporate
37250,Aditya Patel,Male,29,Mumbai,Telangana,2025-04-21,Consumer
37251,Aditi Mehta,Female,27,Mumbai,Delhi,2025-02-22,Consumer
37252,Kavya Brown,Female,44,Imphal,Telangana,2025-05-01,Small Business
37253,Arjun Roy,Female,65,Delhi,Rajasthan,2025-02-18,Consumer
37254,Priya Patel,Male,23,Guwahati,Manipur,2024-06-18,Corporate
37255,Rohan Brown,Female,49,Hyderabad,Delhi,2022-08-03,Corporate
37256,Rahul Wilson,Female,64,Pune,Manipur,2022-10-08,Consumer
37257,Vivaan Kumar,Male,20,Delhi,Rajasthan,2023-03-18,Consumer
37258,Priya Mehta,Male,45,Guwahati,Rajasthan,2022-01-16,Consumer
37259,Aarav Smith,Female,68,Bengaluru,Maharashtra,2023-06-09,Consumer
37260,Meera Taylor,Male,51,Jaipur,Tamil Nadu,2025-01-24,Corporate
37261,Rahul Smith,Female,66,Bengaluru,Telangana,2023-07-28,Corporate
37262,Isha Smith,Female,35,Kolkata,Karnataka,2024-11-13,Consumer
37263,Vikram Singh,Female,29,Delhi,West Bengal,2022-06-26,Consumer
37264,Kabir Patel,Female,30,Jaipur,Manipur,2025-02-23,Consumer
37265,Ananya Patel,Female,66,Kolkata,Telangana,2024-09-13,Corporate
37266,Kabir Roy,Male,68,Hyderabad,Maharashtra,2025-10-04,Small Business
37267,Rohan Kumar,Female,45,Kolkata,Rajasthan,2024-09-22,Corporate
37268,Aarav Kumar,Male,69,Imphal,Rajasthan,2024-12-25,Consumer
37269,Aarav Roy,Male,55,Hyderabad,Delhi,2022-09-21,Corporate
37270,Priya Wilson,Male,47,Pune,Telangana,2024-08-17,Small Business
37271,Kavya Gupta,Other,57,Chennai,Maharashtra,2023-07-30,Consumer
37272,Aditya Kumar,Female,34,Guwahati,Tamil Nadu,2025-06-18,Corporate
37273,Isha Gupta,Male,19,Hyderabad,Telangana,2024-03-02,Small Business
37274,Vikram Das,Female,32,Hyderabad,Rajasthan,2023-05-12,Consumer
37275,Aarav Brown,Female,55,Bengaluru,Delhi,2022-01-16,Consumer
37276,Rahul Kumar,Male,56,Delhi,Karnataka,2022-04-01,Premium
37277,Meera Das,Male,57,Pune,Tamil Nadu,2022-01-06,Consumer
37278,Arjun Smith,Other,69,Guwahati,Telangana,2023-02-28,Corporate
37279,Kabir Das,Other,53,Chennai,West Bengal,2025-03-01,Small Business
37280,Kabir Wilson,Female,41,Mumbai,Tamil Nadu,2023-07-28,Consumer
37281,Arjun Mehta,Male,69,Imphal,Rajasthan,2022-06-29,Small Business
37282,Aditya Brown,Male,47,Imphal,Tamil Nadu,2025-04-11,Corporate
37283,Arjun Singh,Female,30,Pune,Maharashtra,2024-05-16,Consumer
37284,Rahul Patel,Male,59,Delhi,Telangana,2022-12-21,Consumer
37285,Sara Sharma,Female,44,Imphal,Maharashtra,2025-06-15,Corporate
37286,Vivaan Wilson,Female,28,Chennai,Karnataka,2025-09-02,Corporate
37287,Kabir Kumar,Male,37,Delhi,Rajasthan,2025-01-11,Consumer
37288,Kavya Smith,Female,53,Chennai,Manipur,2022-12-27,Consumer
37289,Meera Das,Female,57,Imphal,Maharashtra,2024-05-18,Premium
37290,Kabir Gupta,Male,53,Jaipur,Tamil Nadu,2023-06-09,Consumer
37291,Aditi Patel,Other,19,Hyderabad,Karnataka,2022-01-21,Consumer
37292,Aditi Das,Male,27,Mumbai,Karnataka,2022-08-06,Premium
37293,Rohan Mehta,Female,34,Kolkata,Assam,2022-08-13,Small Business
37294,Rohan Wilson,Male,67,Guwahati,Telangana,2025-10-23,Consumer
37295,Sara Das,Male,22,Jaipur,Delhi,2025-04-18,Consumer
37296,Neha Kumar,Male,23,Chennai,West Bengal,2025-03-30,Consumer
37297,Neha Das,Female,53,Imphal,Telangana,2022-06-28,Corporate
37298,Isha Brown,Female,51,Jaipur,Manipur,2023-09-02,Premium
37299,Aarav Singh,Female,66,Pune,Telangana,2025-05-07,Corporate
37300,Aditya Das,Male,24,Hyderabad,Karnataka,2023-08-21,Corporate
37301,Ananya Mehta,Female,18,Delhi,Tamil Nadu,2024-03-13,Corporate
37302,Vikram Wilson,Male,67,Mumbai,Tamil Nadu,2022-08-29,Consumer
37303,Aditya Brown,Male,36,Kolkata,Maharashtra,2022-05-17,Corporate
37304,Neha Sharma,Male,53,Bengaluru,Telangana,2024-03-17,Consumer
37305,Rohan Roy,Female,30,Mumbai,Karnataka,2024-09-12,Corporate
37306,Arjun Singh,Female,52,Delhi,Karnataka,2023-11-15,Small Business
37307,Vivaan Roy,Female,60,Hyderabad,Delhi,2023-07-19,Consumer
37308,Aditya Roy,Female,60,Imphal,Tamil Nadu,2023-04-24,Consumer
37309,Kavya Gupta,Male,64,Bengaluru,Manipur,2025-01-03,Premium
37310,Vikram Kumar,Male,63,Hyderabad,Karnataka,2023-10-12,Corporate
37311,Aarav Roy,Male,57,Guwahati,Delhi,2024-03-20,Corporate
37312,Aditya Gupta,Male,66,Imphal,Rajasthan,2025-01-05,Small Business
37313,Aarav Kumar,Male,60,Guwahati,Telangana,2023-01-20,Consumer
37314,Isha Wilson,Male,43,Guwahati,Delhi,2024-05-19,Small Business
37315,Priya Brown,Male,20,Pune,Karnataka,2024-01-13,Consumer
37316,Neha Taylor,Male,20,Hyderabad,Rajasthan,2024-12-22,Consumer
37317,Vivaan Singh,Male,55,Imphal,West Bengal,2024-10-21,Consumer
37318,Vikram Roy,Male,25,Hyderabad,Delhi,2022-10-22,Consumer
37319,Rohan Taylor,Female,36,Hyderabad,Karnataka,2022-08-07,Consumer
37320,Ananya Brown,Female,28,Chennai,Tamil Nadu,2022-12-16,Consumer
37321,Kabir Mehta,Male,39,Jaipur,Maharashtra,2025-04-26,Corporate
37322,Vikram Gupta,Male,36,Kolkata,Maharashtra,2024-12-10,Consumer
37323,Kavya Sharma,Female,23,Bengaluru,Assam,2024-02-02,Consumer
37324,Kavya Mehta,Male,43,Hyderabad,Maharashtra,2024-12-10,Premium
37325,Priya Brown,Female,33,Imphal,Telangana,2022-04-14,Consumer
37326,Kabir Smith,Female,44,Delhi,Telangana,2024-05-31,Corporate
37327,Priya Roy,Male,41,Chennai,Rajasthan,2022-12-08,Consumer
37328,Vivaan Smith,Female,62,Kolkata,West Bengal,2024-12-14,Corporate
37329,Vivaan Roy,Male,33,Imphal,Maharashtra,2023-12-01,Consumer
37330,Sara Das,Male,41,Guwahati,Manipur,2023-02-16,Premium
37331,Ananya Das,Male,59,Imphal,Telangana,2022-02-06,Consumer
37332,Arjun Taylor,Female,67,Bengaluru,Telangana,2025-03-09,Small Business
37333,Kabir Smith,Female,26,Bengaluru,Rajasthan,2025-02-20,Small Business
37334,Neha Wilson,Male,38,Delhi,Maharashtra,2023-07-18,Corporate
37335,Vikram Gupta,Female,26,Pune,West Bengal,2024-11-28,Consumer
37336,Neha Singh,Male,60,Jaipur,Tamil Nadu,2024-08-05,Consumer
37337,Neha Sharma,Female,29,Imphal,Tamil Nadu,2022-08-17,Consumer
37338,Kavya Sharma,Female,48,Guwahati,Telangana,2024-06-09,Consumer
37339,Kavya Smith,Female,63,Jaipur,Delhi,2024-09-11,Consumer
37340,Kabir Gupta,Male,53,Guwahati,Manipur,2025-07-30,Small Business
37341,Rahul Patel,Female,44,Bengaluru,Telangana,2023-06-20,Corporate
37342,Priya Roy,Male,23,Mumbai,Maharashtra,2023-03-08,Consumer
37343,Arjun Brown,Female,65,Hyderabad,Tamil Nadu,2022-06-16,Consumer
37344,Priya Patel,Female,47,Mumbai,Telangana,2023-02-03,Consumer
37345,Rohan Taylor,Male,44,Hyderabad,Tamil Nadu,2022-05-29,Premium
37346,Kavya Mehta,Male,29,Pune,Maharashtra,2024-04-04,Small Business
37347,Vivaan Mehta,Female,36,Bengaluru,Delhi,2023-12-18,Small Business
37348,Priya Taylor,Female,49,Imphal,Maharashtra,2025-07-24,Consumer
37349,Meera Kumar,Female,45,Bengaluru,Maharashtra,2024-01-08,Corporate
37350,Rohan Gupta,Male,36,Jaipur,West Bengal,2022-12-17,Consumer
37351,Sara Smith,Female,30,Kolkata,Rajasthan,2023-02-27,Premium
37352,Isha Smith,Male,48,Hyderabad,Tamil Nadu,2024-01-14,Consumer
37353,Vivaan Wilson,Male,25,Guwahati,Delhi,2023-12-28,Consumer
37354,Priya Brown,Female,34,Kolkata,Rajasthan,2023-01-26,Consumer
37355,Arjun Patel,Female,24,Mumbai,Tamil Nadu,2025-11-04,Consumer
37356,Aditya Roy,Female,35,Kolkata,Maharashtra,2025-02-23,Consumer
37357,Vivaan Singh,Male,27,Chennai,Maharashtra,2023-10-14,Small Business
37358,Kavya Das,Male,38,Jaipur,Assam,2022-06-17,Consumer
37359,Sara Singh,Other,60,Kolkata,West Bengal,2024-06-16,Consumer
37360,Sara Gupta,Female,64,Pune,Manipur,2024-01-25,Small Business
37361,Rohan Smith,Female,67,Mumbai,Rajasthan,2022-11-27,Consumer
37362,Arjun Patel,Female,43,Guwahati,Maharashtra,2022-07-14,Consumer
37363,Vivaan Mehta,Male,69,Mumbai,Rajasthan,2022-05-25,Consumer
37364,Vikram Brown,Other,56,Jaipur,Tamil Nadu,2024-04-24,Consumer
37365,Kavya Gupta,Male,41,Delhi,Rajasthan,2022-11-15,Consumer
37366,Aditya Das,Female,54,Guwahati,West Bengal,2024-05-13,Small Business
37367,Rohan Mehta,Male,42,Kolkata,West Bengal,2022-07-12,Consumer
37368,Rahul Brown,Male,43,Mumbai,Manipur,2023-11-18,Consumer
37369,Kavya Roy,Female,18,Chennai,Tamil Nadu,2024-12-02,Corporate
37370,Arjun Patel,Male,36,Delhi,Telangana,2025-12-13,Small Business
37371,Vivaan Roy,Male,65,Mumbai,Rajasthan,2022-11-05,Consumer
37372,Kavya Roy,Female,36,Imphal,Manipur,2023-03-27,Consumer
37373,Priya Taylor,Male,22,Chennai,Tamil Nadu,2025-06-17,Small Business
37374,Sara Singh,Male,24,Chennai,Maharashtra,2022-05-13,Consumer
37375,Meera Brown,Female,52,Jaipur,Manipur,2022-05-28,Consumer
37376,Aditi Sharma,Male,29,Guwahati,Karnataka,2022-12-03,Consumer
37377,Rahul Brown,Male,33,Pune,Telangana,2023-09-01,Consumer
37378,Aarav Das,Female,30,Delhi,Maharashtra,2024-09-05,Small Business
37379,Meera Sharma,Female,60,Chennai,Maharashtra,2022-08-02,Consumer
37380,Arjun Sharma,Female,60,Mumbai,Telangana,2024-10-13,Corporate
37381,Aditya Kumar,Male,45,Jaipur,Telangana,2023-05-24,Small Business
37382,Meera Gupta,Male,41,Bengaluru,Maharashtra,2024-01-19,Corporate
37383,Ananya Mehta,Male,31,Bengaluru,Tamil Nadu,2025-10-22,Consumer
37384,Vikram Smith,Male,45,Chennai,Karnataka,2023-04-05,Consumer
37385,Neha Roy,Female,18,Hyderabad,Telangana,2025-06-06,Consumer
37386,Ananya Mehta,Female,58,Hyderabad,Delhi,2025-08-22,Consumer
37387,Isha Mehta,Female,68,Delhi,Manipur,2022-09-01,Corporate
37388,Isha Smith,Male,36,Chennai,West Bengal,2024-08-05,Premium
37389,Neha Sharma,Male,65,Imphal,Maharashtra,2023-11-27,Small Business
37390,Ananya Singh,Female,44,Hyderabad,Karnataka,2024-10-14,Consumer
37391,Isha Mehta,Other,68,Hyderabad,Karnataka,2025-09-15,Consumer
37392,Meera Gupta,Other,58,Bengaluru,Delhi,2025-12-17,Consumer
37393,Rahul Das,Female,67,Chennai,Delhi,2023-08-16,Consumer
37394,Aarav Sharma,Female,65,Delhi,Telangana,2023-09-21,Consumer
37395,Priya Gupta,Male,22,Guwahati,Tamil Nadu,2025-10-14,Corporate
37396,Arjun Brown,Female,47,Kolkata,Maharashtra,2022-12-05,Corporate
37397,Vivaan Kumar,Female,47,Pune,Karnataka,2024-03-15,Small Business
37398,Rahul Sharma,Male,58,Bengaluru,Manipur,2022-09-14,Small Business
37399,Kabir Gupta,Female,26,Chennai,Karnataka,2024-07-07,Consumer
37400,Meera Roy,Other,50,Chennai,Rajasthan,2024-12-09,Corporate
37401,Isha Brown,Male,65,Imphal,Telangana,2022-12-17,Small Business
37402,Vikram Patel,Female,41,Pune,Manipur,2023-04-10,Consumer
37403,Vikram Das,Female,44,Pune,Rajasthan,2023-12-24,Corporate
37404,Sara Kumar,Male,58,Guwahati,Assam,2022-01-23,Consumer
37405,Rahul Roy,Female,27,Bengaluru,Tamil Nadu,2022-05-13,Consumer
37406,Kabir Patel,Male,52,Pune,Telangana,2025-05-12,Consumer
37407,Priya Gupta,Female,39,Imphal,Maharashtra,2025-08-12,Consumer
37408,Priya Patel,Other,48,Kolkata,Assam,2025-10-01,Consumer
37409,Aditya Singh,Female,63,Jaipur,West Bengal,2022-12-10,Small Business
37410,Neha Singh,Male,61,Kolkata,Telangana,2022-11-07,Corporate
37411,Aditi Wilson,Female,46,Delhi,Rajasthan,2023-08-08,Small Business
37412,Neha Smith,Female,37,Guwahati,Manipur,2023-04-18,Premium
